94.53468322753906	285.3677978515625
96.13414764404297	286.18292236328125
108.01496887207031	286.12274169921875
159.02865600585938	294.2070007324219
221.12539672851562	299.3128662109375
262.17132568359375	293.6825866699219
262.9370422363281	291.1148986816406
267.61669921875	288.06781005859375
277.6593933105469	280.9563293457031
288.8052978515625	268.7651062011719
301.49725341796875	262.8728332519531
307.73876953125	258.20684814453125
309.04180908203125	255.1326141357422
307.58184814453125	251.1756134033203
308.44183349609375	246.39230346679688
313.0	244.0
312.3758239746094	239.46292114257812
312.849609375	237.1796875
312.9204406738281	235.24989318847656
312.5	234.5
315.1855773925781	233.52220153808594
320.3324279785156	233.47386169433594
322.1849060058594	232.93873596191406
322.02557373046875	232.47817993164062
322.1829833984375	232.14544677734375
322.9623107910156	231.94723510742188
323.38897705078125	232.18931579589844
323.7947998046875	231.80130004882812
323.8990173339844	231.96144104003906
323.32757568359375	232.51724243164062
323.4638977050781	233.37435913085938
323.5531921386719	233.7895965576172
322.311279296875	234.55642700195312
323.6167907714844	235.13584899902344
324.28228759765625	234.9796600341797
323.05364990234375	235.21463012695312
323.5	235.0
323.08245849609375	234.83790588378906
323.0	235.0
322.3065185546875	234.67337036132812
321.3833312988281	234.6295623779297
321.5	234.5
322.0753479003906	234.6643829345703
322.6969909667969	234.6778564453125
323.0657958984375	234.37486267089844
322.9397888183594	234.51504516601562
322.4671325683594	234.27169799804688
323.1492004394531	234.1915283203125
323.5	234.5
323.15777587890625	234.3546142578125
323.34710693359375	234.05784606933594
323.16845703125	234.4417266845703
322.7613830566406	234.54556274414062
323.4691162109375	234.63230895996094
323.6910400390625	234.87930297851562
324.1777038574219	235.36483764648438
324.0	236.5
323.325439453125	237.3080596923828
323.1489562988281	237.62503051757812
324.28753662109375	238.1512908935547
324.0777282714844	237.83914184570312
325.0	238.0
323.6505432128906	237.2284393310547
323.107666015625	237.36138916015625
323.8372802734375	237.00241088867188
323.79473876953125	236.7382354736328
323.1192932128906	236.4542694091797
323.634521484375	236.23236083984375
323.8031005859375	236.27981567382812
323.3393859863281	236.232666015625
323.341552734375	236.39756774902344
323.9891662597656	236.2323455810547
323.7568054199219	236.65560913085938
323.25811767578125	237.05258178710938
323.4216003417969	236.95303344726562
323.7951354980469	237.0940399169922
324.4549865722656	237.2749481201172
324.0	238.0
324.2275390625	238.33590698242188
323.943603515625	238.7292938232422
324.7138977050781	239.43048095703125
324.9623107910156	239.94723510742188
326.4401550292969	240.8626708984375
326.6516418457031	241.0294952392578
327.0	241.5
327.3990478515625	242.0919952392578
327.2230529785156	242.53683471679688
326.2877502441406	243.09866333007812
327.1666564941406	243.12962341308594
326.5	243.0
324.1715393066406	242.78466796875
322.3813171386719	241.9747314453125
321.5	241.0
320.63018798828125	240.79730224609375
321.0	241.0
321.9891662597656	241.4982147216797
321.2994384765625	241.87155151367188
320.1829833984375	242.14544677734375
320.7018127441406	242.1180877685547
118.4725341796875	98.8487548828125
118.45547485351562	98.7123031616211
118.99626159667969	101.431640625
129.0725860595703	116.57682800292969
174.3565216064453	144.07064819335938
223.83897399902344	186.1512451171875
250.36090087890625	209.16165161132812
271.4130859375	214.15863037109375
280.5717468261719	217.9702911376953
291.5	223.0
298.9958801269531	227.40902709960938
303.31304931640625	232.71127319335938
310.237548828125	236.5360107421875
312.89447021484375	241.25628662109375
314.638427734375	242.7119598388672
317.4647521972656	244.3775634765625
320.5154724121094	247.26596069335938
323.74713134765625	248.78477478027344
323.95684814453125	249.38156127929688
325.7334289550781	249.76222229003906
326.2139892578125	250.07492065429688
326.29327392578125	250.31568908691406
324.9101257324219	249.93875122070312
325.53216552734375	250.22926330566406
325.80767822265625	250.8076934814453
326.5581970214844	251.2367706298828
327.03363037109375	250.92965698242188
328.03155517578125	251.0946807861328
327.9720153808594	251.0679473876953
327.9190368652344	250.92002868652344
327.57049560546875	250.1448974609375
327.9662170410156	249.89865112304688
327.66375732421875	249.98863220214844
325.9632568359375	249.08924865722656
325.5419616699219	249.41607666015625
325.695556640625	250.1850128173828
326.0740966796875	250.34750366210938
326.196044921875	250.52781677246094
324.85107421875	250.06272888183594
326.6428527832031	250.56121826171875
325.91192626953125	250.21392822265625
326.4647521972656	250.3775634765625
327.24261474609375	250.43386840820312
327.3725280761719	250.3399658203125
327.02947998046875	249.9283905029297
328.2208251953125	250.48477172851562
